Image,x,y,Latitude,Longitude,L,A,B,has_text
IMG100.jpeg,15.892329,-24.008799,49.02169722222222,12.102855555555555,55.18034638562428,6.25038519067056,27.309918296450885,No
IMG550.jpeg,-41.393307,18.71032,49.018825,12.100613888888889,53.16457912912044,-0.1998324279316454,0.5447764373052166,No
IMG1215.jpeg,45.082733,-20.88945,49.01948055555555,12.095025,53.19677122866433,0.949479376916862,-19.339218954554973,No
IMG803.jpeg,-34.282978,17.814959,49.01911944444444,12.097988888888889,62.435432220278855,-0.1939884107244327,0.5283474035086,No
IMG874.jpeg,5.6307,-13.150543,49.01960833333333,12.097775,49.74621046791613,5.971366453195016,-0.9145722466574302,Yes
IMG527.jpeg,8.676323,-14.420604,49.01875555555556,12.100975,54.79695429963479,4.986915724779273,4.250269385633554,No
IMG1262.jpeg,-0.2481069,22.167894,49.01918333333333,12.0955,66.55886691077802,2.281115899267105,7.827223699766383,No
IMG1632.jpeg,2.1512594,0.75162953,49.01991666666667,12.100525,51.515819071755786,16.431524588601476,12.63616392095548,Yes
IMG177.jpeg,-23.332558,5.4199686,49.02171666666666,12.102083333333333,45.0708529952379,-2.073636548079405,-4.508036081710265,No
IMG198.jpeg,22.931261,-33.423187,49.02173333333333,12.102194444444445,66.88808747467164,6.184857673235733,1.0844196301218911,No
IMG462.jpeg,-14.291185,-3.2555983,49.01918333333333,12.102177777777776,42.69676632158868,-0.6152565951991762,1.6977120421300285,No
IMG1327.jpeg,14.368932,37.505356,49.01914722222222,12.095819444444444,43.62898923332988,4.803825905623671,7.461496230201369,No
IMG931.jpeg,15.764838,-10.22991,49.01998611111111,12.096858333333332,51.94714201866506,-0.1031365267544215,40.53050184020776,No
IMG8.jpeg,8.038688,11.309612,48.13007777777778,11.5703,46.522843513285416,0.172621736716283,1.9452196091041647,No
IMG42.jpeg,-27.384594,-13.7769785,49.02191944444444,12.104025,60.01024698755127,-0.7308773907274135,-0.2528213399306533,No
IMG120.jpeg,-16.539515,47.112442,49.021522222222224,12.102594444444444,55.38816925893428,1.3304846059076223,-14.770101854164476,Yes
IMG570.jpeg,-45.988045,2.2105737,49.018988888888885,12.10025,45.00674186510499,-0.6762004833203994,-2.762247053714284,No
IMG1235.jpeg,21.103168,-17.17252,49.01922222222222,12.095316666666667,43.39777959385907,13.262684821870709,13.419846003738613,No
IMG823.jpeg,-23.690329,52.26204,49.019038888888886,12.097891666666667,47.87025665531626,2.928957445630931,17.11105788428088,No
IMG989.jpeg,-38.339767,18.815111,49.02142222222222,12.10863611111111,58.82875875975414,4.281178602745516,0.9497187941899689,Yes
IMG966.jpeg,-25.957357,-22.595005,49.021825,12.105280555555556,54.3278564350973,2.095394128970307,-16.398999820600956,No
IMG435.jpeg,5.339311,15.402947,49.01906111111111,12.102202777777778,48.45515555978109,2.197166579292642,14.37821399203253,No
IMG1370.jpeg,48.7417,-29.624495,49.01914722222222,12.095819444444444,45.33255142570293,3.092408411728476,9.906089748942517,No
IMG15.jpeg,8.485788,20.204277,48.13008888888889,11.57028611111111,54.65111115000764,-0.9725835721020591,3.9152030172606263,Yes
IMG1059.jpeg,16.758293,9.695487,49.02075555555555,12.106033333333333,50.73908411035035,-1.977494554050552,-2.537340176943048,No
IMG1409.jpeg,-9.057936,-28.90479,49.01914722222222,12.095819444444444,65.47753250421593,0.6522004071077836,9.015294437967114,No
IMG659.jpeg,5.0736184,-15.6217575,49.01895555555556,12.099736111111111,48.14309975770426,9.782900475906075,10.543667325645822,No
IMG209.jpeg,-30.299301,19.155804,49.02131388888889,12.101841666666669,56.775037541429285,2.2889635018146226,-14.355789287708909,No
IMG835.jpeg,-14.886108,-18.453224,49.018725,12.097475,47.71472731832386,8.329791309606927,7.487045567504147,No
IMG1223.jpeg,35.30187,18.996794,49.01932222222222,12.095216666666667,32.79505252675906,11.417565017540488,-2.9283223048180096,Yes
IMG566.jpeg,-39.44618,32.594086,49.018975,12.10035,52.5253476807812,2.47665648517037,-0.9529619504663688,No
IMG136.jpeg,14.511851,-48.555428,49.021677777777775,12.102344444444444,41.62178501641634,-4.557063711579823,7.992149766562163,No
IMG1389.jpeg,37.80077,-15.606362,49.01914722222222,12.095819444444444,53.89232938988936,-1.6913203507084584,11.538777745714391,No
IMG1366.jpeg,-9.642745,-20.494804,49.01914722222222,12.095819444444444,48.45705490973332,4.429058174941048,9.680923160125054,No
IMG423.jpeg,12.975814,29.103256,49.01916111111111,12.10201111111111,58.05013390541829,-10.706030088384832,46.74916100756997,No
IMG589.jpeg,22.122528,25.13738,49.01552222222222,12.094611111111112,52.67890693791399,0.5977032766454338,5.719031309278577,No
IMG970.jpeg,-24.032047,52.19926,49.02179722222222,12.10536111111111,54.91268886218762,-0.228571687982515,-6.781022338156784,No
IMG161.jpeg,-15.630095,4.755599,49.021683333333335,12.102066666666666,56.31301709157917,4.922230717397113,3.0020603714662863,No
IMG1624.jpeg,29.865883,-23.303396,49.01990833333333,12.100513888888887,42.9616851778886,-1.194240401046376,0.8582858795859183,No
IMG1274.jpeg,18.10381,22.727,49.01915,12.095672222222223,31.400179526376995,7.641176230932661,14.871133181532482,No
IMG531.jpeg,-44.74014,22.887402,49.01878055555555,12.100983333333334,56.324345874202336,3.049571052288591,4.726230632407313,No
IMG862.jpeg,-10.580259,-30.039083,49.01918888888889,12.097769444444443,53.58501345216902,-0.0014726455530578,0.0027914514965754,No
IMG927.jpeg,-18.910192,-17.129177,49.02007777777778,12.096425,45.68462856580297,1.1621453194253784,8.566792173993553,No
IMG1331.jpeg,-16.981697,-29.10993,49.01914722222222,12.095819444444444,45.75136400183055,5.160566045783687,7.545971611458501,No
IMG474.jpeg,-22.648182,42.040386,49.01893888888889,12.101725,55.55031140435318,8.540942703361477,1.351886077082809,No
IMG54.jpeg,0.62735164,-5.7267094,49.021902777777775,12.1037,48.65852761909774,4.284592876158177,2.803126806211376,No
IMG1018.jpeg,22.511633,-32.30616,49.02046666666666,12.108541666666666,59.72492006594733,2.964528464370897,2.2631112572481182,No
IMG1448.jpeg,13.934942,-6.6246467,49.01914722222222,12.095819444444444,60.48230357352142,-4.122487551285692,18.052776556953678,No
IMG618.jpeg,6.227151,11.624566,49.01898611111111,12.099286111111113,56.25124189713805,10.874420968872144,6.528730018282181,Yes
IMG248.jpeg,6.292563,-39.14093,49.02075555555555,12.101713888888888,49.92485894952637,0.275993225574811,-6.10706938499761,No
IMG819.jpeg,-25.38279,30.358122,49.01900833333333,12.097888888888887,41.06517196118426,1.1933139014156655,2.993013896874186,No
IMG399.jpeg,-25.959526,14.257872,49.019352777777776,12.102047222222222,67.64558711352532,6.012323111162843,2.7750748640263723,No
IMG1126.jpeg,19.220259,-41.255005,49.020694444444445,12.099891666666668,49.295511087360325,0.1792123574556603,0.6870503649957671,No
IMG663.jpeg,45.654766,14.397081,49.01906666666667,12.099347222222224,45.71754875538164,0.6207757284470428,-1.6682410053144636,No
IMG233.jpeg,0.15512623,-15.769169,49.02088888888889,12.101777777777777,53.4036952051769,1.1237726182539154,-14.336611001414724,No
IMG1576.jpeg,8.663772,-24.405783,49.02019444444444,12.100427777777778,54.492848162719085,11.838512398156976,5.114424199005185,No
IMG1063.jpeg,-30.416248,-20.71273,49.020825,12.106069444444444,70.74892855091386,-2.768953039912425,-5.008206461986031,No
IMG726.jpeg,23.952726,8.237963,49.019325,12.098911111111113,47.27568181011337,1.2556040942067193,6.68839799461276,No
IMG1599.jpeg,43.796894,-25.026323,49.01996944444444,12.100486111111111,49.94434418756258,0.3705014621162017,9.378501918046812,No
IMG376.jpeg,-3.8428276,-34.61424,49.019927777777774,12.101705555555554,36.41714005803313,-11.37591502759197,-1.0467309864963137,No
IMG1433.jpeg,29.134838,13.685204,49.01914722222222,12.095819444444444,44.54646325535292,1.6947962772902447,6.914954698678166,No
IMG458.jpeg,37.19383,-8.5527725,49.01914722222222,12.102133333333333,51.15520736721966,7.618857741647666,7.756199385341778,No
IMG1258.jpeg,38.196716,-16.888788,49.01915277777778,12.095636111111112,48.54622655429834,-1.065967009911628,14.4286030425153,No
IMG1608.jpeg,-15.322679,-34.26159,49.019930555555554,12.100491666666668,56.19095776781703,-1.8049605534236624,-4.867827943791059,Yes
IMG97.jpeg,-33.363056,29.715075,49.02173611111111,12.102869444444444,52.33778503995357,7.901764090748053,22.90345766051548,No
IMG264.jpeg,-19.235222,31.105597,49.02055833333333,12.101616666666668,52.303967930461695,6.682059102642024,-0.6166597654335249,No
IMG1521.jpeg,13.9130945,25.703522,49.02001944444444,12.09433888888889,42.39104779042528,2.229436250985539,15.328481826274595,Yes
IMG1171.jpeg,24.547707,-28.837738,49.020919444444445,12.096802777777778,47.555280516545565,-0.6040405249572722,1.664379258896176,No
IMG634.jpeg,9.911803,-1.8531803,49.01897777777778,12.099325,52.301815246438665,2.5326272749676138,5.2018699106966215,No
IMG321.jpeg,-16.099129,18.913511,49.02046666666666,12.101522222222222,49.52049408877804,-1.3863573759737011,-7.9399592187817,No
IMG1034.jpeg,-21.485126,13.830909,49.02055277777778,12.107594444444445,58.94690575119533,1.958492318837324,-4.107098951226984,Yes
IMG771.jpeg,-40.41633,32.423607,49.01940833333333,12.09843888888889,50.845816629049565,3.83268794040964,-1.0858583755271043,No
IMG78.jpeg,38.59899,-7.839087,49.02177777777778,12.103430555555557,52.31046491827985,2.067266538745172,-5.414354482007688,No
IMG858.jpeg,0.78009695,-13.162087,49.019219444444445,12.0977,52.78594494788199,2.9211079311025068,5.3363898275573085,No
IMG622.jpeg,32.044006,-36.568855,49.01893333333333,12.099163888888889,61.59282037057035,-0.5587820577954705,0.4018712046751416,No
IMG1167.jpeg,-13.139268,9.598492,49.020941666666666,12.0969,59.58138895227741,3.04615086603588,32.009291339667044,No
IMG788.jpeg,-33.228813,33.614468,49.019416666666665,12.09808888888889,55.02691500835854,7.683845185540772,4.062181940286003,No
IMG1537.jpeg,-22.494284,-8.194137,49.02012222222222,12.100025,50.79932338853132,-1.5457497771207973,-3.6247855020448574,No
IMG272.jpeg,-19.784962,4.9441223,49.02108333333333,12.10078888888889,51.9337381539726,3.396118100805645,-14.224812517527852,No
IMG81.jpeg,1.3876593,-11.68255,49.02180833333333,12.103280555555555,60.00089327115977,0.2143134451653705,6.63648161925221,No
IMG767.jpeg,6.705491,-14.148921,49.01951111111111,12.098447222222225,57.25685538631059,7.226136908088431,3.871902448723952,No
IMG1022.jpeg,-3.2212765,-6.485043,49.02057222222222,12.108027777777778,67.91036624931407,2.732328181959842,-1.93952575644718,No
IMG337.jpeg,-30.09779,15.708977,49.02016388888889,12.101841666666669,58.32389693144029,4.341174004417359,-3.8527676925748544,No
IMG1188.jpeg,48.74457,-26.222979,49.02100833333333,12.096338888888887,53.95170637980735,2.609493033415844,7.6334189413835185,No
IMG419.jpeg,-1.6599853,-1.0950127,49.01921111111111,12.102,48.67108122365585,12.03202665009606,8.975245750519667,Yes
IMG1219.jpeg,-14.07565,31.239788,49.01938888888889,12.0949,51.83576696247167,9.983142824990964,12.347533385836272,No
IMG1649.jpeg,-37.25421,-7.0927835,49.019927777777774,12.100963888888888,45.41895980375868,4.3147223644759976,-11.744418464474716,No
IMG1560.jpeg,29.245216,-34.20938,49.0201,12.100408333333332,62.02670283239419,-2.5026638467500195,-10.385297189692654,No
IMG225.jpeg,22.016184,-36.915295,49.021175,12.101844444444444,49.61427597046013,2.425171204708698,-17.836201173679413,No
IMG675.jpeg,34.249557,-21.910364,49.01949444444444,12.098702777777778,47.37338175314047,4.292831146941955,-13.540565164913332,No
IMG1130.jpeg,-33.5736,-11.26903,49.020672222222224,12.099661111111113,49.29763412266576,-0.0242072366049006,2.475225353880961,No
IMG1425.jpeg,-13.808226,22.58189,49.01914722222222,12.095819444444444,47.2201352041123,15.641567261076794,9.941560369606028,No
IMG360.jpeg,5.894218,21.597292,49.01998611111111,12.101602777777778,59.539004417069336,-0.1504056332060632,-7.849506321392186,No
IMG730.jpeg,-1.9679279,-19.313772,49.01954166666667,12.09875277777778,49.02895951428559,1.608653730202858,9.853887531120488,No
IMG1075.jpeg,-10.432803,0.18428288,49.02092777777778,12.105541666666666,66.3513123336054,0.5473645462313881,-0.3887131040536395,No
IMG39.jpeg,-5.726215,-40.371815,49.02193888888889,12.104052777777778,54.89774698775281,0.5501077173158953,0.8060068494111006,No
IMG1561.jpeg,-17.345613,22.122177,49.02008333333333,12.1004,54.66703129255983,13.584598579769514,10.099637328684151,No
IMG224.jpeg,-28.329432,19.094908,49.021175,12.10185,52.69935392903862,13.367701038370594,-2.2569940858783166,No
IMG674.jpeg,49.69549,-34.692707,49.01927222222222,12.09915,66.11387290060722,-1.1255290050066202,4.290876820643708,Yes
IMG1131.jpeg,-12.675725,-43.84021,49.02069166666666,12.099469444444445,45.81080885163416,0.3854388806245334,3.909057783853687,No
IMG1424.jpeg,36.143997,-38.598152,49.01914722222222,12.095819444444444,52.28556451865879,0.5995977060043733,5.727488948258652,No
IMG361.jpeg,11.529869,-15.612885,49.01998888888889,12.101577777777775,54.4369584027321,-2.6414861826338787,-5.790225368268231,No
IMG731.jpeg,19.913708,16.631401,49.01944722222222,12.098516666666669,52.2156199705756,0.5543928408943688,3.266131859875188,No
IMG1074.jpeg,13.985378,31.421259,49.02093055555555,12.105547222222222,37.11672358490875,-2.3080713065972147,-8.000238003172678,No
IMG38.jpeg,-26.374714,43.60504,49.02202222222222,12.104180555555557,53.42357881754745,7.687304690361163,2.849108298684944,No
IMG418.jpeg,21.765259,-1.1888089,49.019225,12.10197222222222,45.005915608579016,3.863331607637688,5.817461039744643,No
IMG1218.jpeg,0.46659636,5.529646,49.01940555555556,12.09491388888889,52.3759296556204,9.152252203644906,10.168775443738753,No
